SOAcondition,Unnamed: 12,Unnamed: 13,accuracy,height,operation,response,rt,size,stimulus,subject_nr,truth,width,md,auc,xflips,init_time
negative,,,1,1050,mult,2,847,small,5_3_mult_true.jpg,129,True,1680,0.49801818497,0.23572413937,1,40.0
neutral,,,0,1050,mult,2,1378,large,9_7_mult_FNI.jpg,129,False,1680,1.511731635,1.03040076274,3,280.0
negative,,,1,1050,mult,1,1041,small,8_2_mult_FNI.jpg,129,False,1680,1.00004315655,0.807657455952,1,40.0
neutral,,,1,1050,add,1,1058,large,8_4_add_FI.jpg,129,False,1680,1.65903495768,1.14157958367,0,80.0
neutral,,,1,1050,mult,2,581,small,8_2_mult_true.jpg,129,True,1680,0.439672304766,0.497845886277,0,180.0
neutral,,,1,1050,mult,1,1050,large,6_8_mult_FI.jpg,129,False,1680,1.08683149822,0.275070967315,0,40.0
neutral,,,1,1050,add,2,725,small,8_2_add_true.jpg,129,True,1680,0.853509492382,0.851960881701,0,220.0
neutral,,,1,1050,mult,2,1166,large,8_4_mult_true.jpg,129,True,1680,0.111939185998,-0.0100802848419,1,460.0
neutral,,,1,1050,add,2,883,large,8_4_add_true.jpg,129,True,1680,0.687617383621,0.618707606605,0,440.0
negative,,,1,1050,mult,2,1062,large,4_9_mult_true.jpg,129,True,1680,-0.128569489232,-0.10218695611,0,780.0
neutral,,,1,1050,add,2,934,small,3_6_add_true.jpg,129,True,1680,0.101304741428,0.0160704585384,0,660.0
neutral,,,1,1050,mult,2,1263,large,9_7_mult_true.jpg,129,True,1680,-0.144351628722,-0.0866995327492,0,640.0
negative,,,1,1050,add,2,2883,large,6_8_add_true.jpg,129,True,1680,1.36530371607,1.27152377764,2,680.0
negative,,,1,1050,mult,1,1170,small,8_2_mult_FI.jpg,129,False,1680,0.482462130602,0.642801997338,0,420.0
negative,,,0,1050,add,2,1286,large,6_8_add_FNI.jpg,129,False,1680,0.619657004692,0.276533123254,1,460.0
negative,,,1,1050,add,2,1653,small,5_3_add_true.jpg,129,True,1680,1.48675985479,0.676931718169,2,160.0
neutral,,,1,1050,mult,2,1485,small,5_3_mult_true.jpg,129,True,1680,0.767576692421,0.694534353118,0,60.0
neutral,,,1,1050,mult,1,1022,small,5_3_mult_FI.jpg,129,False,1680,0.431782932887,0.244316141381,1,460.0
neutral,,,1,1050,add,1,1031,small,2_7_add_FNI.jpg,129,False,1680,1.43285053028,1.04249301226,0,220.0
negative,,,1,1050,mult,2,638,large,8_4_mult_true.jpg,129,True,1680,0.111572508178,0.101017952108,0,60.0
neutral,,,0,1050,mult,1,1123,large,9_7_mult_true.jpg,129,True,1680,1.48853024221,1.04385570161,0,60.0
negative,,,1,1050,mult,1,1574,large,6_8_mult_FNI.jpg,129,False,1680,1.6339771061,1.1309477098,0,60.0
negative,,,0,1050,add,2,1989,large,9_7_add_FNI.jpg,129,False,1680,1.61015316383,0.574862016862,1,160.0
negative,,,1,1050,add,2,1278,large,9_7_add_true.jpg,129,True,1680,0.326494496254,0.398843768819,0,100.0
negative,,,1,1050,add,2,1133,small,2_7_add_true.jpg,129,True,1680,1.2680189534,1.3081061841,1,40.0
neutral,,,1,1050,add,1,1308,large,9_7_add_FNI.jpg,129,False,1680,0.529515716888,0.712181266171,1,60.0
neutral,,,1,1050,add,2,634,small,5_3_add_true.jpg,129,True,1680,0.161913949287,0.184619848425,0,340.0
neutral,,,0,1050,add,2,829,small,5_3_add_FNI.jpg,129,False,1680,0.470201030159,0.0400029174614,1,300.0
neutral,,,1,1050,mult,1,1054,small,8_2_mult_FI.jpg,129,False,1680,1.46364916492,0.952205140705,1,60.0
negative,,,1,1050,add,1,1890,small,2_7_add_FNI.jpg,129,False,1680,0.763021921662,0.779724230304,2,60.0
negative,,,1,1050,add,1,1351,small,2_7_add_FI.jpg,129,False,1680,1.86763920809,1.48007188511,1,120.0
negative,,,1,1050,mult,2,2113,large,9_7_mult_true.jpg,129,True,1680,1.67534520844,-0.4064884643,2,360.0
neutral,,,1,1050,mult,1,991,large,4_9_mult_FI.jpg,129,False,1680,1.36701772463,0.963874602768,0,300.0
negative,,,1,1050,add,2,644,small,5_3_add_true.jpg,129,True,1680,0.35055034465,0.43491238359,0,100.0
negative,,,1,1050,mult,1,1257,small,5_3_mult_FI.jpg,129,False,1680,0.873903831361,0.679759325445,0,220.0
neutral,,,1,1050,add,2,788,small,3_6_add_true.jpg,129,True,1680,0.124572655885,0.121444058059,0,320.0
negative,,,1,1050,add,2,723,small,8_2_add_true.jpg,129,True,1680,0.535550429842,0.598189735134,0,100.0
negative,,,1,1050,add,2,1198,small,3_6_add_true.jpg,129,True,1680,-0.125124765126,0.109441653329,1,320.0
neutral,,,1,1050,add,1,1230,large,4_9_add_FI.jpg,129,False,1680,0.283202239739,0.172595377206,1,560.0
neutral,,,1,1050,add,1,975,small,8_2_add_FI.jpg,129,False,1680,1.22488919696,1.01968436072,2,280.0
negative,,,1,1050,mult,2,757,small,8_2_mult_true.jpg,129,True,1680,-0.339354209482,-0.451813096723,0,180.0
neutral,,,1,1050,add,2,1260,large,9_7_add_true.jpg,129,True,1680,1.34109259956,0.95258938642,1,60.0
neutral,,,1,1050,add,2,740,small,5_3_add_true.jpg,129,True,1680,0.112617257347,0.0909179947098,0,80.0
negative,,,0,1050,mult,1,1005,small,3_6_mult_true.jpg,129,True,1680,1.16779332649,1.10231650097,0,60.0
neutral,,,1,1050,add,2,1039,large,6_8_add_true.jpg,129,True,1680,-0.0583236541501,-0.0575999310275,0,680.0
negative,,,1,1050,mult,2,855,large,8_4_mult_true.jpg,129,True,1680,0.212391475683,0.157457212283,0,60.0
negative,,,1,1050,mult,1,1739,large,4_9_mult_FNI.jpg,129,False,1680,1.52632359478,0.94054276927,1,100.0
neutral,,,1,1050,add,1,1180,large,9_7_add_FI.jpg,129,False,1680,1.46180951579,1.35245473527,0,400.0
neutral,,,1,1050,mult,2,622,small,5_3_mult_true.jpg,129,True,1680,0.638626776388,0.669182403026,0,120.0
neutral,,,1,1050,mult,2,610,small,2_7_mult_true.jpg,129,True,1680,0.313484468271,0.360561539797,0,220.0
neutral,,,1,1050,mult,1,1188,large,6_8_mult_FNI.jpg,129,False,1680,1.5050923043,0.717637121958,0,200.0
negative,,,1,1050,mult,1,1265,large,8_4_mult_FNI.jpg,129,False,1680,1.72774473729,1.18628593332,2,80.0
neutral,,,0,1050,add,1,1197,large,4_9_add_true.jpg,129,True,1680,1.02490082885,0.860481667769,2,260.0
negative,,,1,1050,mult,2,575,small,3_6_mult_true.jpg,129,True,1680,0.441034294078,0.40653011067,0,40.0
negative,,,1,1050,add,1,1038,large,4_9_add_FNI.jpg,129,False,1680,0.150968450367,0.0765097772816,0,440.0
neutral,,,1,1050,add,2,795,small,8_2_add_true.jpg,129,True,1680,-0.155426654001,-0.0796516326161,0,180.0
neutral,,,1,1050,mult,1,890,small,2_7_mult_FI.jpg,129,False,1680,0.629551763419,0.61713970407,0,360.0
negative,,,1,1050,add,1,851,large,6_8_add_FI.jpg,129,False,1680,0.51846977147,0.545019264989,0,240.0
neutral,,,1,1050,add,1,1693,large,6_8_add_FNI.jpg,129,False,1680,1.58418726899,0.900278679767,1,520.0
negative,,,1,1050,add,2,728,large,8_4_add_true.jpg,129,True,1680,0.4427447811,0.508549868008,0,40.0
neutral,,,1,1050,add,1,1232,large,6_8_add_FI.jpg,129,False,1680,1.1566028356,0.863132675756,1,380.0
neutral,,,1,1050,mult,1,1036,small,8_2_mult_FNI.jpg,129,False,1680,1.00554440471,0.762364323033,1,80.0
neutral,,,1,1050,mult,1,1012,small,5_3_mult_FNI.jpg,129,False,1680,1.05730237582,0.789264547997,1,440.0
negative,,,1,1050,mult,2,2277,large,9_7_mult_true.jpg,129,True,1680,1.72990970955,-0.257875551262,1,280.0
negative,,,1,1050,add,1,689,large,4_9_add_FI.jpg,129,False,1680,0.402771276907,0.437192510496,0,140.0
neutral,,,1,1050,mult,1,908,large,8_4_mult_FNI.jpg,129,False,1680,1.54582411566,1.10070264992,0,240.0
neutral,,,1,1050,mult,2,834,small,8_2_mult_true.jpg,129,True,1680,0.252319944087,0.238228818434,0,380.0
neutral,,,1,1050,mult,2,1076,small,3_6_mult_true.jpg,129,True,1680,1.31635079023,0.993046234438,0,80.0
neutral,,,1,1050,add,2,1102,large,9_7_add_true.jpg,129,True,1680,1.50526683613,0.850808327926,0,220.0
negative,,,1,1050,add,1,945,large,9_7_add_FI.jpg,129,False,1680,1.35843293996,1.09375217516,0,360.0
neutral,,,1,1050,mult,2,941,small,3_6_mult_true.jpg,129,True,1680,-0.132399099853,-0.122016167957,0,40.0
negative,,,1,1050,add,2,1117,small,2_7_add_true.jpg,129,True,1680,1.23334650024,0.737005262777,0,240.0
negative,,,1,1050,mult,1,1066,large,4_9_mult_FI.jpg,129,False,1680,1.20501146582,1.06490569801,0,160.0
neutral,,,0,1050,add,2,1474,large,4_9_add_FNI.jpg,129,False,1680,1.0362823772,0.408722804701,4,80.0
neutral,,,1,1050,add,2,863,large,8_4_add_true.jpg,129,True,1680,0.367397752673,0.234696329307,0,260.0
neutral,,,1,1050,mult,2,1493,large,8_4_mult_true.jpg,129,True,1680,1.59400495557,0.965332341392,1,100.0
neutral,,,1,1050,add,1,1316,small,5_3_add_FI.jpg,129,False,1680,1.62866118996,0.907434885553,2,340.0
negative,,,1,1050,mult,1,869,small,2_7_mult_FNI.jpg,129,False,1680,1.66921718345,1.23642368732,0,140.0
negative,,,1,1050,mult,2,788,small,2_7_mult_true.jpg,129,True,1680,0.264722428553,0.240117480544,1,460.0
negative,,,1,1050,add,2,1261,large,4_9_add_true.jpg,129,True,1680,1.11453815719,0.742286481261,4,360.0
negative,,,1,1050,add,2,1606,large,9_7_add_true.jpg,129,True,1680,-0.203118507904,-0.224538539956,0,680.0
negative,,,1,1050,mult,2,983,large,6_8_mult_true.jpg,129,True,1680,0.0961719018387,-0.00673260200134,0,280.0
neutral,,,1,1050,mult,2,1037,large,4_9_mult_true.jpg,129,True,1680,0.211445554484,0.0191148330078,0,300.0
neutral,,,1,1050,mult,1,1384,small,3_6_mult_FNI.jpg,129,False,1680,1.44962977061,1.2791186172,1,180.0
neutral,,,1,1050,mult,2,600,small,2_7_mult_true.jpg,129,True,1680,0.502164693662,0.529890843713,0,60.0
negative,,,0,1050,add,1,989,large,9_7_add_true.jpg,129,True,1680,1.4297362761,1.26539527772,0,60.0
negative,,,1,1050,add,2,995,large,9_7_add_true.jpg,129,True,1680,0.151360439653,0.0323557155074,1,40.0
negative,,,1,1050,mult,1,1104,small,8_2_mult_FI.jpg,129,False,1680,1.49911387022,0.949337584114,0,40.0
neutral,,,1,1050,mult,1,1045,large,8_4_mult_FI.jpg,129,False,1680,1.20121816834,1.15405210075,0,180.0
neutral,,,1,1050,add,1,931,small,8_2_add_FI.jpg,129,False,1680,1.24574625766,0.813016565907,0,180.0
negative,,,1,1050,mult,2,528,large,4_9_mult_true.jpg,129,True,1680,0.216092247112,0.251074856052,0,40.0
neutral,,,1,1050,add,1,2415,small,8_2_add_FNI.jpg,129,False,1680,1.6147114307,0.659262645415,1,180.0
neutral,,,1,1050,mult,2,837,large,9_7_mult_true.jpg,129,True,1680,0.149619959706,0.132003585363,0,60.0
neutral,,,1,1050,mult,1,1881,large,6_8_mult_FNI.jpg,129,False,1680,1.49521970688,0.765018833389,1,400.0
negative,,,1,1050,add,1,1299,large,9_7_add_FI.jpg,129,False,1680,1.20797391538,0.907841280379,0,60.0
negative,,,1,1050,mult,2,1935,small,3_6_mult_true.jpg,129,True,1680,1.66360828414,0.0795247730197,2,160.0
negative,,,1,1050,mult,1,885,small,2_7_mult_FNI.jpg,129,False,1680,0.955695926881,0.745780853881,0,240.0
neutral,,,0,1050,mult,2,1381,large,9_7_mult_FNI.jpg,129,False,1680,1.674572815,0.980110572871,1,140.0
negative,,,1,1050,add,2,1028,small,8_2_add_true.jpg,129,True,1680,0.91006697016,0.617528462082,3,40.0
negative,,,1,1050,add,1,1785,large,8_4_add_FNI.jpg,129,False,1680,0.926166174382,0.494251002318,1,120.0
neutral,,,1,1050,add,1,1593,large,8_4_add_FNI.jpg,129,False,1680,1.3337285065,0.782716922943,2,320.0
neutral,,,1,1050,mult,1,1208,large,9_7_mult_FI.jpg,129,False,1680,1.53606870308,1.17100165883,0,260.0
neutral,,,1,1050,mult,2,1116,small,8_2_mult_true.jpg,129,True,1680,1.51831874364,0.305639709568,0,140.0
negative,,,1,1050,add,2,1136,large,4_9_add_true.jpg,129,True,1680,0.905193852159,0.516505035389,1,60.0
negative,,,1,1050,add,2,1023,large,6_8_add_true.jpg,129,True,1680,-0.145617188737,-0.0988207053647,0,60.0
neutral,,,1,1050,add,1,2182,large,4_9_add_FI.jpg,129,False,1680,1.71373145661,1.41375742213,4,40.0
neutral,,,1,1050,mult,1,1645,large,4_9_mult_FNI.jpg,129,False,1680,1.6167249085,0.986838410429,3,100.0
neutral,,,1,1050,add,2,923,small,2_7_add_true.jpg,129,True,1680,0.0599210688343,0.0377334367216,0,580.0
negative,,,1,1050,mult,1,1091,large,6_8_mult_FNI.jpg,129,False,1680,1.24262280154,0.903894002599,2,480.0
negative,,,1,1050,mult,1,1334,small,3_6_mult_FNI.jpg,129,False,1680,0.986643013268,0.849168239107,2,700.0
neutral,,,1,1050,add,2,716,small,8_2_add_true.jpg,129,True,1680,0.10216629763,0.0296797702365,0,420.0
neutral,,,1,1050,mult,2,2402,large,9_7_mult_true.jpg,129,True,1680,1.68821660985,1.08606719207,4,440.0
negative,,,0,1050,mult,2,813,large,8_4_mult_FI.jpg,129,False,1680,0.340270533296,0.420742824693,0,40.0
negative,,,1,1050,mult,1,805,small,5_3_mult_FNI.jpg,129,False,1680,1.28439362574,0.777445212758,1,60.0
negative,,,1,1050,add,1,1015,small,3_6_add_FI.jpg,129,False,1680,1.36174334497,1.02757120483,2,340.0
negative,,,1,1050,mult,1,1319,small,8_2_mult_FNI.jpg,129,False,1680,0.574117775296,0.456360554359,1,360.0
neutral,,,1,1050,add,2,1069,large,4_9_add_true.jpg,129,True,1680,1.36835261582,0.809841896334,1,40.0
neutral,,,1,1050,mult,1,734,large,8_4_mult_FNI.jpg,129,False,1680,0.682388530185,0.703638732196,1,300.0
negative,,,1,1050,mult,2,582,small,2_7_mult_true.jpg,129,True,1680,0.0716696104288,0.0896953303627,0,280.0
neutral,,,1,1050,add,2,927,large,6_8_add_true.jpg,129,True,1680,1.62274577958,0.863326712685,0,360.0
negative,,,1,1050,mult,2,930,small,8_2_mult_true.jpg,129,True,1680,1.44515927237,0.825985584152,1,360.0
neutral,,,1,1050,add,1,1894,small,2_7_add_FNI.jpg,129,False,1680,-0.166492249723,-0.180341436649,4,500.0
negative,,,1,1050,add,2,697,small,2_7_add_true.jpg,129,True,1680,0.670376921975,0.576233300865,0,320.0
negative,,,1,1050,mult,2,925,small,2_7_mult_true.jpg,129,True,1680,1.21690611977,0.154283664421,1,420.0
negative,,,1,1050,add,1,879,large,8_4_add_FI.jpg,129,False,1680,1.61574672656,1.02185476995,2,380.0
neutral,,,1,1050,add,2,607,large,6_8_add_true.jpg,129,True,1680,0.0890028837999,-0.0212778714475,0,320.0
negative,,,1,1050,add,2,683,small,3_6_add_true.jpg,129,True,1680,0.137444708377,0.11534960742,0,220.0
neutral,,,1,1050,add,2,816,large,8_4_add_true.jpg,129,True,1680,0.091457459592,0.0521670745391,0,480.0
negative,,,1,1050,mult,1,839,large,4_9_mult_FNI.jpg,129,False,1680,1.15952263664,0.956821055942,1,220.0
neutral,,,1,1050,mult,1,1334,large,4_9_mult_FI.jpg,129,False,1680,1.63258562487,0.95250200289,1,200.0
negative,,,1,1050,mult,1,914,large,4_9_mult_FI.jpg,129,False,1680,0.633105708742,0.514445375973,0,140.0
negative,,,1,1050,mult,1,798,small,5_3_mult_FI.jpg,129,False,1680,1.03014035643,0.974759787095,0,60.0
neutral,,,1,1050,mult,2,653,large,4_9_mult_true.jpg,129,True,1680,-0.0578299575406,-0.0515313622305,0,360.0
negative,,,0,1050,add,-1,None,small,3_6_add_FNI.jpg,129,False,1680,2.0878008314,0.100543491289,4,320.0
negative,,,1,1050,add,2,691,small,3_6_add_true.jpg,129,True,1680,0.529323455229,0.354470836154,0,80.0
negative,,,1,1050,add,2,658,small,5_3_add_true.jpg,129,True,1680,0.174682949284,0.187439409043,0,260.0
neutral,,,1,1050,add,1,1159,small,5_3_add_FI.jpg,129,False,1680,1.88945127029,1.83707698863,1,360.0
neutral,,,0,1050,mult,2,940,small,3_6_mult_FI.jpg,129,False,1680,-0.129727517582,-0.116525325643,0,460.0
negative,,,1,1050,mult,1,675,large,9_7_mult_FI.jpg,129,False,1680,0.62472381948,0.57736947654,0,240.0
neutral,,,1,1050,add,2,816,large,8_4_add_true.jpg,129,True,1680,0.0861196372579,0.0340426101631,0,380.0
negative,,,0,1050,mult,1,663,large,9_7_mult_true.jpg,129,True,1680,0.622577864734,0.48292643036,1,240.0
neutral,,,1,1050,mult,2,1453,large,4_9_mult_true.jpg,129,True,1680,0.326697819627,0.197444056587,2,140.0
negative,,,1,1050,add,1,1432,small,2_7_add_FNI.jpg,129,False,1680,0.337521915564,0.290670322446,0,360.0
negative,,,0,1050,mult,2,1358,small,3_6_mult_FI.jpg,129,False,1680,0.31810831205,0.433440707841,0,320.0
neutral,,,1,1050,add,2,993,small,5_3_add_true.jpg,129,True,1680,0.0776635189398,0.035856292428,0,620.0
negative,,,1,1050,add,1,973,large,4_9_add_FI.jpg,129,False,1680,1.52443105544,0.765310205978,0,240.0
negative,,,1,1050,mult,2,661,large,8_4_mult_true.jpg,129,True,1680,0.0489663634781,0.057024854109,0,160.0
negative,,,0,1050,add,2,1365,large,4_9_add_FNI.jpg,129,False,1680,1.43683180283,0.605585990669,3,240.0
negative,,,0,1050,add,2,902,large,9_7_add_FNI.jpg,129,False,1680,0.483289146365,0.506923115843,0,60.0
negative,,,1,1050,mult,2,695,large,8_4_mult_true.jpg,129,True,1680,0.097060802342,0.0850224930625,0,340.0
neutral,,,1,1050,add,2,642,small,3_6_add_true.jpg,129,True,1680,0.427743299032,0.351953169503,0,300.0
negative,,,1,1050,add,2,631,small,5_3_add_true.jpg,129,True,1680,0.247019512613,0.200843733574,0,60.0
neutral,,,1,1050,mult,1,1037,small,5_3_mult_FNI.jpg,129,False,1680,0.341307549321,0.340738475546,0,60.0
negative,,,1,1050,add,1,1150,small,8_2_add_FI.jpg,129,False,1680,1.45956221728,1.13565315699,1,160.0
neutral,,,1,1050,mult,2,697,small,8_2_mult_true.jpg,129,True,1680,-0.061100529823,-0.00557719420388,0,400.0
neutral,,,1,1050,add,2,1198,large,9_7_add_true.jpg,129,True,1680,0.464996187038,0.448309504271,1,120.0
neutral,,,1,1050,add,1,1592,large,6_8_add_FNI.jpg,129,False,1680,1.71902975996,1.27411177091,1,60.0
negative,,,1,1050,add,1,1372,large,6_8_add_FI.jpg,129,False,1680,1.90288951773,1.25912435364,1,240.0
neutral,,,1,1050,add,1,1043,small,2_7_add_FI.jpg,129,False,1680,1.85523088466,0.99658049986,0,380.0
neutral,,,1,1050,mult,2,646,large,6_8_mult_true.jpg,129,True,1680,0.257778780237,0.198862613472,0,120.0
neutral,,,1,1050,add,1,1604,large,4_9_add_FNI.jpg,129,False,1680,1.34735337552,0.813969536809,1,360.0
neutral,,,1,1050,mult,2,616,small,2_7_mult_true.jpg,129,True,1680,0.0887495177651,0.0330350638277,0,280.0
negative,,,1,1050,mult,2,615,large,6_8_mult_true.jpg,129,True,1680,-0.121190111492,-0.0626628688878,0,380.0
neutral,,,1,1050,add,1,1599,small,5_3_add_FNI.jpg,129,False,1680,1.48638581513,0.684938070158,1,280.0
neutral,,,1,1050,mult,1,1483,small,8_2_mult_FI.jpg,129,False,1680,1.71621931747,0.842815020286,0,140.0
negative,,,1,1050,add,1,765,small,5_3_add_FI.jpg,129,False,1680,1.03257681726,0.786302214225,1,240.0
neutral,,,1,1050,mult,2,956,large,8_4_mult_true.jpg,129,True,1680,-0.181880145189,-0.147416912271,0,440.0
neutral,,,1,1050,mult,2,684,large,6_8_mult_true.jpg,129,True,1680,-0.0630901379855,-0.0266790435168,0,280.0
negative,,,0,1050,mult,2,890,large,9_7_mult_FNI.jpg,129,False,1680,0.404263889446,0.398617841959,0,60.0
negative,,,0,1050,add,1,1038,large,6_8_add_true.jpg,129,True,1680,0.942578742534,0.436218973604,0,120.0
neutral,,,1,1050,add,2,618,small,8_2_add_true.jpg,129,True,1680,0.53958690713,0.622359942274,0,40.0
neutral,,,1,1050,mult,1,739,small,5_3_mult_FI.jpg,129,False,1680,0.424028391084,0.409304265554,0,40.0
neutral,,,1,1050,add,1,1962,large,9_7_add_FNI.jpg,129,False,1680,1.71721640713,0.882783707798,5,60.0
neutral,,,1,1050,add,1,1446,small,3_6_add_FNI.jpg,129,False,1680,1.68022244299,1.18537438663,0,140.0
neutral,,,1,1050,mult,1,662,small,8_2_mult_FNI.jpg,129,False,1680,0.778674330778,0.761080227608,0,180.0
neutral,,,1,1050,add,2,1900,large,9_7_add_true.jpg,129,True,1680,1.70142921258,1.35514596819,0,320.0
negative,,,1,1050,mult,2,706,large,6_8_mult_true.jpg,129,True,1680,0.343079105837,0.287462821531,0,40.0
neutral,,,1,1050,mult,1,833,small,3_6_mult_FNI.jpg,129,False,1680,1.24822221465,0.853791008226,0,80.0
negative,,,1,1050,add,2,1123,large,4_9_add_true.jpg,129,True,1680,1.26091888675,0.903478783005,1,60.0
neutral,,,1,1050,add,1,1468,large,9_7_add_FI.jpg,129,False,1680,1.43275440926,1.04386077713,3,380.0
negative,,,1,1050,add,2,771,small,8_2_add_true.jpg,129,True,1680,0.454217354475,0.332056351474,0,80.0
neutral,,,1,1050,add,1,871,small,3_6_add_FI.jpg,129,False,1680,0.27091415677,0.319923477115,0,340.0
neutral,,,1,1050,mult,1,869,small,2_7_mult_FNI.jpg,129,False,1680,1.49157526156,1.07105903128,0,120.0
neutral,,,1,1050,mult,2,627,small,5_3_mult_true.jpg,129,True,1680,0.0592709722763,-0.0272391244611,0,260.0
negative,,,1,1050,add,2,598,large,8_4_add_true.jpg,129,True,1680,0.105059919636,0.0750678061055,0,380.0
neutral,,,1,1050,add,1,853,large,8_4_add_FI.jpg,129,False,1680,0.0627374391667,0.0234623630314,0,620.0
negative,,,1,1050,add,1,1556,large,6_8_add_FNI.jpg,129,False,1680,1.71350406431,0.62508885291,4,460.0
negative,,,1,1050,add,2,666,small,2_7_add_true.jpg,129,True,1680,0.128366082391,0.0786730567307,0,400.0
negative,,,1,1050,add,1,874,small,8_2_add_FNI.jpg,129,False,1680,0.535526380223,0.548216294497,0,300.0
neutral,,,1,1050,add,2,667,small,2_7_add_true.jpg,129,True,1680,0.107283193264,0.115130391044,0,420.0
negative,,,1,1050,mult,2,1011,small,8_2_mult_true.jpg,129,True,1680,1.77121854653,0.39285496377,1,380.0
neutral,,,1,1050,mult,2,782,small,3_6_mult_true.jpg,129,True,1680,0.106011003514,0.105732762597,0,500.0
negative,,,1,1050,mult,1,1750,small,2_7_mult_FI.jpg,129,False,1680,1.08156444699,0.918495025634,1,320.0
neutral,,,1,1050,mult,1,774,small,2_7_mult_FI.jpg,129,False,1680,1.11687693569,1.072369457,0,60.0
negative,,,1,1050,mult,1,1476,large,6_8_mult_FI.jpg,129,False,1680,1.92327658439,1.61710791226,2,240.0
neutral,,,1,1050,add,1,1021,large,6_8_add_FI.jpg,129,False,1680,1.64377704146,1.25079592588,0,500.0
negative,,,1,1050,mult,1,999,large,8_4_mult_FNI.jpg,129,False,1680,1.34078131311,0.664143420957,0,360.0
negative,,,1,1050,add,2,656,large,8_4_add_true.jpg,129,True,1680,0.370752134716,0.420542101782,0,340.0
neutral,,,1,1050,add,2,816,large,4_9_add_true.jpg,129,True,1680,0.295712993733,0.209979330249,0,400.0
negative,,,1,1050,mult,2,659,small,5_3_mult_true.jpg,129,True,1680,0.116921582033,0.118966099402,0,380.0
neutral,,,1,1050,mult,1,818,large,6_8_mult_FI.jpg,129,False,1680,0.854421640055,0.514417502479,0,280.0
negative,,,1,1050,mult,2,696,large,4_9_mult_true.jpg,129,True,1680,0.115119844902,0.100491752101,0,320.0
negative,,,0,1050,add,2,848,small,2_7_add_FI.jpg,129,False,1680,0.0402707906548,0.0413085714813,0,380.0
negative,,,1,1050,add,1,699,small,5_3_add_FNI.jpg,129,False,1680,0.482890187364,0.506716901986,0,40.0
neutral,,,1,1050,mult,2,826,large,8_4_mult_true.jpg,129,True,1680,1.44106136116,0.709046020273,1,260.0
negative,,,1,1050,mult,2,603,small,5_3_mult_true.jpg,129,True,1680,-0.060273269035,0.0129375391876,0,300.0
